stoi_noisy_l,stoi_noisy_r,stoi_enhanced_l,stoi_enhanced_r,mbstoi_noisy,mbstoi_enhanced,snr_noisy_l,snr_noisy_r,snr_enhanced_l,snr_enhanced_r,ild_error,ipd_error,clean_path,noisy_path
0.3029223382472992,0.32921627163887024,0.3978976309299469,0.405759334564209,0.27322502263652604,0.33829786403027334,-7.868677622003257,-7.8160190626060695,-9.99803993916096,-9.999018999507964,3.215266238884856,26.559534071318392,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p329_000381_az+041_el+00_d300_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p329_000381_az+041_el+00_d300_snr-06.wav
0.3573909401893616,0.3620939254760742,0.3873881995677948,0.38032397627830505,0.3596006057311667,0.3567645846135126,-8.52253957015837,-8.495696597360574,-9.995466450846864,-9.996700782181438,2.6108685529051634,19.19881309922606,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p273_000153_az+014_el+00_d300_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p273_000153_az+014_el+00_d300_snr-06.wav
0.503372073173523,0.2431824505329132,0.5857768058776855,0.3030322790145874,0.1435366848777242,0.33044100252886505,-7.348042308576667,-8.686291740273473,-9.998926026970318,-9.999573355414842,9.48455170596128,83.52151619704811,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p246_000045_az-036_el+00_d300_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p246_000045_az-036_el+00_d300_snr-06.wav
0.40602657198905945,0.15585309267044067,0.48725396394729614,0.20875445008277893,0.09762468359135176,0.2723582705124748,-7.0930224777107655,-8.933786451464954,-9.929409068463004,-9.968024158170202,7.508617706558773,97.7047106960331,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p269_000396_az-033_el+00_d300_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p269_000396_az-033_el+00_d300_snr-06.wav
0.257476806640625,0.2752115726470947,0.3522312641143799,0.3657374083995819,0.26505847399233323,0.3324009946507542,-8.433882417516111,-8.331776391580297,-9.966437252163486,-9.980096225046879,3.3966020499108733,23.824298128342246,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p315_000216_az+050_el+00_d300_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p315_000216_az+050_el+00_d300_snr-06.wav
0.46943899989128113,0.4831242859363556,0.5323269963264465,0.5415719747543335,0.4502919249259191,0.5050870600732918,-6.264389275240841,-6.125240724545601,-9.819311237049568,-9.889504716879008,2.9842613624979966,24.166467983651227,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p311_000238_az+053_el+00_d300_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p311_000238_az+053_el+00_d300_snr-06.wav
0.2981716990470886,0.32944175601005554,0.3994162380695343,0.43348464369773865,0.2973339187866272,0.37289738544588935,-7.624666372280757,-7.458598862911075,-9.942159651448547,-9.941750725454353,3.319428498906592,27.756833801936896,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p239_000445_az+026_el+00_d080_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p239_000445_az+026_el+00_d080_snr-06.wav
0.4364334046840668,0.23270785808563232,0.5503524541854858,0.30901551246643066,0.1460931252065882,0.35722307908868933,-6.956589774533684,-8.427330612027978,-9.961253335100583,-9.971619462414415,5.996940555187981,80.49160796294855,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p275_000121_az-019_el+00_d300_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p275_000121_az-019_el+00_d300_snr-06.wav
0.2951900064945221,0.301985502243042,0.38050377368927,0.377784788608551,0.28112082508460645,0.35142833509615545,-7.16595206192474,-6.976391332730314,-9.899611978300078,-9.932930298251526,2.607036131486009,21.491956160010865,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p334_000236_az+024_el+00_d080_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p334_000236_az+024_el+00_d080_snr-06.wav
0.4619569778442383,0.13633140921592712,0.5327965617179871,0.16065071523189545,0.11207133537175216,0.23664215950670403,-6.002687161489954,-8.643003659874118,-9.890838151584008,-9.950086619069689,8.215661517014311,73.93153357186358,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p297_000188_az-031_el+00_d300_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p297_000188_az-031_el+00_d300_snr-06.wav
0.2766500413417816,0.2880692183971405,0.37748420238494873,0.3714528977870941,0.273278584380441,0.3337849651960448,-8.623377881137767,-8.577836205397686,-9.98090385974683,-9.984787564355647,3.43992915668554,24.402792900696863,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p339_000438_az+070_el+00_d080_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p339_000438_az+070_el+00_d080_snr-06.wav
0.29707008600234985,0.30676013231277466,0.38590481877326965,0.4077710807323456,0.27336028518207284,0.3432602682802225,-8.370094541784711,-8.290438890497189,-9.975005156022492,-9.987761210254284,3.4500901646751148,23.95626116261269,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-6dB/p250_000107_az+021_el+00_d300_snr-06.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-6dB/p250_000107_az+021_el+00_d300_snr-06.wav
